CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
4487,DP,3,1,1
4487,DP,4,1,2
4488,POCSO,6,1,1
4488,POCSO,8,1,2
4489,POCSO,8,1,1
4489,POCSO,4,1,2
4490,MV,196,1,1
4490,MV,177,1,2
4490,MV,184,1,3
4491,IPC,302,1,1
4491,IPC,376,1,2
4491,IPC,34,1,3
4492,MV,184,1,1
4493,IT,66C,1,1
4493,IT,67,1,2
4494,POCSO,6,1,1
4495,DP,3,1,1
4495,DP,4,1,2
4496,DP,4,1,1
4497,POCSO,6,1,1
4497,POCSO,4,1,2
4497,POCSO,8,1,3
4498,NDPS,20,1,1
4498,NDPS,8,1,2
4498,NDPS,22,1,3
4499,DP,4,1,1
4500,MV,184,1,1
4501,NDPS,22,1,1
4501,NDPS,20,1,2
4501,NDPS,8,1,3
4502,POCSO,8,1,1
4503,IPC,120B,1,1
4503,IPC,323,1,2
4503,IPC,302,1,3
4504,NDPS,21,1,1
4504,NDPS,22,1,2
4504,NDPS,8,1,3
4505,MV,196,1,1
4505,MV,177,1,2
4506,DP,3,1,1
4506,DP,4,1,2
4507,IPC,302,1,1
4508,IPC,307,1,1
4508,IPC,420,1,2
4509,IPC,354,1,1
4509,IPC,307,1,2
4510,IPC,411,1,1
4510,IPC,392,1,2
4510,IPC,34,1,3
4511,IPC,392,1,1
4511,IPC,120B,1,2
4511,IPC,323,1,3
4512,MV,177,1,1
4512,MV,196,1,2
4513,MV,177,1,1
4514,MV,184,1,1
4514,MV,177,1,2
4514,MV,196,1,3
4515,IT,66C,1,1
4516,MV,184,1,1
4517,NDPS,22,1,1
4518,MV,196,1,1
4518,MV,184,1,2
4518,MV,177,1,3
4519,DP,3,1,1
4520,MV,196,1,1
4520,MV,184,1,2
4521,IT,67,1,1
4521,IT,66C,1,2
4522,DP,3,1,1
4523,IPC,379,1,1
4523,IPC,411,1,2
4524,IT,66D,1,1
4524,IT,67,1,2
4524,IT,66C,1,3
4525,NDPS,20,1,1
4525,NDPS,22,1,2
4525,NDPS,21,1,3
4526,IPC,411,1,1
4526,IPC,120B,1,2
4527,POCSO,4,1,1
4527,POCSO,8,1,2
4527,POCSO,6,1,3
4528,POCSO,6,1,1
4528,POCSO,4,1,2
4529,NDPS,20,1,1
4529,NDPS,22,1,2
4529,NDPS,21,1,3
4530,IPC,420,1,1
4530,IPC,34,1,2
4530,IPC,411,1,3
4531,NDPS,8,1,1
4532,NDPS,21,1,1
4533,DP,3,1,1
4533,DP,4,1,2
4534,NDPS,8,1,1
4535,IPC,323,1,1
4535,IPC,392,1,2
4536,POCSO,4,1,1
4536,POCSO,6,1,2
4537,MV,196,1,1
4537,MV,177,1,2
4538,IPC,379,1,1
4539,IPC,379,1,1
4540,DP,3,1,1
4540,DP,4,1,2
4541,POCSO,6,1,1
4541,POCSO,4,1,2
4542,IPC,392,1,1
4542,IPC,376,1,2
4542,IPC,120B,1,3
4543,NDPS,22,1,1
4543,NDPS,8,1,2
4543,NDPS,20,1,3
4544,POCSO,6,1,1
4544,POCSO,4,1,2
4544,POCSO,8,1,3
4545,DP,3,1,1
4546,IPC,420,1,1
4546,IPC,411,1,2
4547,MV,196,1,1
4547,MV,177,1,2
4547,MV,184,1,3
4548,POCSO,6,1,1
4548,POCSO,8,1,2
4549,IPC,379,1,1
4549,IPC,34,1,2
4549,IPC,307,1,3
4550,DP,3,1,1
4550,DP,4,1,2
4551,IT,67,1,1
4551,IT,66C,1,2
4551,IT,66D,1,3
4552,MV,177,1,1
4552,MV,184,1,2
4553,POCSO,8,1,1
4554,NDPS,20,1,1
4555,MV,196,1,1
4556,NDPS,8,1,1
4556,NDPS,22,1,2
4556,NDPS,20,1,3
4557,POCSO,6,1,1
4557,POCSO,4,1,2
4558,IT,66D,1,1
4558,IT,66C,1,2
4558,IT,67,1,3
4559,NDPS,20,1,1
4560,DP,4,1,1
4560,DP,3,1,2
4561,IPC,307,1,1
4561,IPC,323,1,2
4562,IPC,302,1,1
4563,NDPS,21,1,1
4563,NDPS,20,1,2
4564,NDPS,21,1,1
4565,POCSO,8,1,1
4566,IPC,376,1,1
4566,IPC,411,1,2
4567,POCSO,8,1,1
4568,NDPS,22,1,1
4568,NDPS,20,1,2
4568,NDPS,21,1,3
4569,NDPS,21,1,1
4569,NDPS,8,1,2
4570,MV,177,1,1
4571,POCSO,6,1,1
4572,IPC,323,1,1
4573,MV,196,1,1
4574,IT,66C,1,1
4574,IT,66D,1,2
4574,IT,67,1,3
4575,POCSO,6,1,1
4576,IT,67,1,1
4577,POCSO,4,1,1
4577,POCSO,8,1,2
4578,IPC,302,1,1
4578,IPC,323,1,2
4579,POCSO,4,1,1
4579,POCSO,6,1,2
4580,MV,196,1,1
4580,MV,177,1,2
4580,MV,184,1,3
4581,POCSO,4,1,1
4581,POCSO,6,1,2
4582,POCSO,8,1,1
4582,POCSO,4,1,2
4583,IT,66C,1,1
4583,IT,66D,1,2
4583,IT,67,1,3
4584,NDPS,8,1,1
4584,NDPS,21,1,2
4584,NDPS,20,1,3
4585,DP,4,1,1
4586,POCSO,4,1,1
4586,POCSO,8,1,2
4587,IT,66C,1,1
4587,IT,67,1,2
4588,POCSO,4,1,1
4589,MV,196,1,1
4590,IPC,302,1,1
4590,IPC,307,1,2
4590,IPC,34,1,3
4591,IPC,323,1,1
4592,DP,3,1,1
4593,MV,184,1,1
4593,MV,196,1,2
4593,MV,177,1,3
4594,POCSO,8,1,1
4594,POCSO,4,1,2
4595,MV,177,1,1
4596,POCSO,6,1,1
4596,POCSO,4,1,2
4596,POCSO,8,1,3
4597,POCSO,8,1,1
4597,POCSO,4,1,2
4597,POCSO,6,1,3
4598,NDPS,20,1,1
4598,NDPS,8,1,2
4599,POCSO,8,1,1
4599,POCSO,6,1,2
4600,IPC,376,1,1
4600,IPC,420,1,2
4600,IPC,354,1,3
4601,DP,3,1,1
4601,DP,4,1,2
4602,IPC,379,1,1
4602,IPC,307,1,2
4602,IPC,392,1,3
4603,NDPS,8,1,1
4603,NDPS,20,1,2
4603,NDPS,21,1,3
4604,DP,4,1,1
4605,IPC,376,1,1
4606,DP,3,1,1
4607,IPC,34,1,1
4607,IPC,411,1,2
4607,IPC,354,1,3
4608,DP,3,1,1
4608,DP,4,1,2
4609,NDPS,8,1,1
4609,NDPS,21,1,2
4609,NDPS,22,1,3
4610,DP,3,1,1
4611,IPC,302,1,1
4611,IPC,420,1,2
4612,NDPS,22,1,1
4612,NDPS,8,1,2
4613,DP,4,1,1
4614,MV,177,1,1
4615,POCSO,8,1,1
4616,MV,184,1,1
4617,POCSO,6,1,1
4618,IPC,120B,1,1
4618,IPC,354,1,2
4619,DP,4,1,1
4620,MV,184,1,1
4620,MV,196,1,2
4621,IPC,376,1,1
4621,IPC,379,1,2
4621,IPC,354,1,3
4622,MV,196,1,1
4623,DP,4,1,1
4623,DP,3,1,2
4624,MV,177,1,1
4624,MV,196,1,2
4624,MV,184,1,3
4625,NDPS,22,1,1
4625,NDPS,8,1,2
4625,NDPS,21,1,3
4626,IPC,411,1,1
4626,IPC,392,1,2
4626,IPC,120B,1,3
4627,MV,184,1,1
4627,MV,177,1,2
4627,MV,196,1,3
4628,IT,67,1,1
4628,IT,66C,1,2
4629,IPC,354,1,1
4629,IPC,302,1,2
4629,IPC,379,1,3
4630,MV,196,1,1
4630,MV,184,1,2
4631,IPC,307,1,1
4632,NDPS,20,1,1
4632,NDPS,22,1,2
4632,NDPS,21,1,3
4633,IPC,420,1,1
4633,IPC,307,1,2
4634,MV,184,1,1
4634,MV,177,1,2
4635,DP,3,1,1
4636,NDPS,22,1,1
4637,IT,66D,1,1
4638,IPC,392,1,1
4638,IPC,307,1,2
4639,NDPS,21,1,1
4639,NDPS,22,1,2
4639,NDPS,8,1,3
4640,POCSO,4,1,1
4640,POCSO,6,1,2
4640,POCSO,8,1,3
4641,MV,184,1,1
4641,MV,196,1,2
4641,MV,177,1,3
4642,NDPS,20,1,1
4642,NDPS,21,1,2
4642,NDPS,22,1,3
4643,IPC,323,1,1
4644,MV,177,1,1
4644,MV,184,1,2
4645,NDPS,21,1,1
4645,NDPS,8,1,2
4645,NDPS,22,1,3
4646,MV,177,1,1
4646,MV,196,1,2
4647,IPC,307,1,1
4647,IPC,34,1,2
4647,IPC,354,1,3
4648,NDPS,8,1,1
4648,NDPS,21,1,2
4648,NDPS,22,1,3
4649,IT,66C,1,1
4649,IT,67,1,2
4649,IT,66D,1,3
4650,IT,66C,1,1
4651,POCSO,8,1,1
4651,POCSO,4,1,2
4651,POCSO,6,1,3
4652,NDPS,20,1,1
4653,IPC,34,1,1
4653,IPC,376,1,2
4654,POCSO,4,1,1
4654,POCSO,8,1,2
4655,IPC,420,1,1
4655,IPC,392,1,2
4656,NDPS,20,1,1
4656,NDPS,8,1,2
4656,NDPS,22,1,3
4657,IT,66D,1,1
4658,MV,177,1,1
4658,MV,196,1,2
4659,IPC,392,1,1
4659,IPC,34,1,2
4659,IPC,307,1,3
4660,DP,4,1,1
4660,DP,3,1,2
4661,IPC,411,1,1
4662,DP,4,1,1
4662,DP,3,1,2
4663,POCSO,6,1,1
4664,IT,66C,1,1
4664,IT,66D,1,2
4665,IPC,379,1,1
4666,MV,196,1,1
4666,MV,177,1,2
4667,IPC,34,1,1
4668,IPC,411,1,1
4668,IPC,420,1,2
4669,POCSO,6,1,1
4669,POCSO,8,1,2
4669,POCSO,4,1,3
4670,NDPS,20,1,1
4671,POCSO,4,1,1
4671,POCSO,8,1,2
4671,POCSO,6,1,3
4672,DP,3,1,1
4672,DP,4,1,2
4673,DP,3,1,1
4673,DP,4,1,2
4674,POCSO,8,1,1
4674,POCSO,4,1,2
4675,DP,4,1,1
4676,IT,66C,1,1
4676,IT,67,1,2
4676,IT,66D,1,3
4677,POCSO,8,1,1
4677,POCSO,4,1,2
4677,POCSO,6,1,3
4678,MV,196,1,1
4678,MV,177,1,2
4679,DP,4,1,1
4679,DP,3,1,2
4680,IT,67,1,1
4680,IT,66D,1,2
4680,IT,66C,1,3
4681,MV,177,1,1
4682,POCSO,8,1,1
4683,MV,184,1,1
4683,MV,177,1,2
4683,MV,196,1,3
4684,DP,4,1,1
4684,DP,3,1,2
4685,NDPS,20,1,1
4685,NDPS,8,1,2
4686,IPC,411,1,1
4687,IT,66C,1,1
4688,IPC,323,1,1
4688,IPC,392,1,2
4688,IPC,411,1,3
4689,POCSO,6,1,1
4689,POCSO,4,1,2
4690,POCSO,4,1,1
4690,POCSO,8,1,2
4691,IPC,379,1,1
4691,IPC,420,1,2
4692,MV,196,1,1
4693,MV,177,1,1
4694,POCSO,4,1,1
4694,POCSO,6,1,2
4694,POCSO,8,1,3
4695,IPC,307,1,1
4696,IT,66C,1,1
4696,IT,67,1,2
4696,IT,66D,1,3
4697,MV,184,1,1
4697,MV,177,1,2
4697,MV,196,1,3
4698,IT,67,1,1
4698,IT,66D,1,2
4699,POCSO,4,1,1
4699,POCSO,6,1,2
4699,POCSO,8,1,3
4700,POCSO,8,1,1
4700,POCSO,4,1,2
4701,IPC,34,1,1
4701,IPC,411,1,2
4702,IPC,120B,1,1
4703,IT,66D,1,1
4703,IT,67,1,2
4704,DP,4,1,1
4704,DP,3,1,2
4705,IT,67,1,1
4706,DP,4,1,1
4706,DP,3,1,2
4707,DP,3,1,1
4708,POCSO,4,1,1
4709,IT,66D,1,1
4710,DP,4,1,1
4710,DP,3,1,2
4711,POCSO,4,1,1
4712,DP,3,1,1
4712,DP,4,1,2
4713,DP,4,1,1
4714,IPC,411,1,1
4714,IPC,302,1,2
4714,IPC,354,1,3
4715,MV,177,1,1
4715,MV,184,1,2
4715,MV,196,1,3
4716,DP,3,1,1
4716,DP,4,1,2
4717,IT,66C,1,1
4717,IT,66D,1,2
4718,IPC,307,1,1
4719,MV,177,1,1
4720,IPC,307,1,1
4720,IPC,420,1,2
4721,DP,4,1,1
4721,DP,3,1,2
4722,DP,4,1,1
4723,IT,67,1,1
4723,IT,66C,1,2
4724,IPC,379,1,1
4724,IPC,307,1,2
4724,IPC,354,1,3
4725,IT,66C,1,1
4725,IT,66D,1,2
4726,IPC,420,1,1
4727,IPC,354,1,1
4727,IPC,379,1,2
4728,IT,66D,1,1
4728,IT,67,1,2
4728,IT,66C,1,3
4729,POCSO,8,1,1
4730,NDPS,21,1,1
4730,NDPS,20,1,2
4730,NDPS,8,1,3
4731,DP,4,1,1
4732,IPC,307,1,1
4732,IPC,379,1,2
4733,NDPS,20,1,1
4733,NDPS,22,1,2
4733,NDPS,21,1,3
4734,POCSO,4,1,1
4734,POCSO,8,1,2
4734,POCSO,6,1,3
4735,MV,177,1,1
4735,MV,184,1,2
4736,MV,177,1,1
4736,MV,184,1,2
4737,IT,66C,1,1
4738,POCSO,8,1,1
4738,POCSO,6,1,2
4739,IPC,302,1,1
4739,IPC,323,1,2
4740,MV,196,1,1
4740,MV,184,1,2
4740,MV,177,1,3
4741,MV,184,1,1
4741,MV,177,1,2
4741,MV,196,1,3
4742,IT,66C,1,1
4742,IT,67,1,2
4743,MV,184,1,1
4743,MV,177,1,2
4743,MV,196,1,3
4744,IPC,411,1,1
4744,IPC,376,1,2
4744,IPC,323,1,3
4745,MV,184,1,1
4746,IPC,323,1,1
4747,NDPS,20,1,1
4747,NDPS,8,1,2
4748,NDPS,8,1,1
4748,NDPS,22,1,2
4749,MV,177,1,1
4750,MV,196,1,1
4751,POCSO,6,1,1
4751,POCSO,8,1,2
4751,POCSO,4,1,3
4752,POCSO,6,1,1
4752,POCSO,8,1,2
4752,POCSO,4,1,3
4753,DP,4,1,1
4754,IT,67,1,1
4754,IT,66C,1,2
4755,MV,177,1,1
4755,MV,184,1,2
4755,MV,196,1,3
4756,POCSO,6,1,1
4757,MV,177,1,1
4758,DP,3,1,1
4758,DP,4,1,2
4759,IT,67,1,1
4760,IPC,34,1,1
4761,IT,67,1,1
4762,IT,66C,1,1
4762,IT,67,1,2
4763,NDPS,8,1,1
4763,NDPS,22,1,2
4763,NDPS,21,1,3
4764,IT,66D,1,1
4764,IT,66C,1,2
4764,IT,67,1,3
4765,IT,67,1,1
4765,IT,66D,1,2
4765,IT,66C,1,3
4766,IT,67,1,1
4766,IT,66C,1,2
4767,MV,184,1,1
4767,MV,196,1,2
4768,DP,3,1,1
4768,DP,4,1,2
4769,DP,3,1,1
4770,DP,3,1,1
4770,DP,4,1,2
4771,MV,184,1,1
4772,NDPS,8,1,1
4772,NDPS,21,1,2
4772,NDPS,22,1,3
4773,IPC,354,1,1
4773,IPC,302,1,2
4774,POCSO,4,1,1
4774,POCSO,6,1,2
4775,NDPS,22,1,1
4775,NDPS,20,1,2
4776,IPC,302,1,1
4777,NDPS,21,1,1
4778,DP,4,1,1
4779,IT,66D,1,1
4780,DP,3,1,1
4781,POCSO,6,1,1
4782,IPC,307,1,1
4782,IPC,34,1,2
4782,IPC,392,1,3
4783,MV,196,1,1
4783,MV,177,1,2
4783,MV,184,1,3
4784,IPC,34,1,1
4785,NDPS,21,1,1
4785,NDPS,20,1,2
4786,IT,66D,1,1
4786,IT,66C,1,2
4787,IPC,376,1,1
4787,IPC,307,1,2
4787,IPC,354,1,3
4788,MV,177,1,1
4789,MV,196,1,1
4789,MV,184,1,2
4789,MV,177,1,3
4790,IPC,307,1,1
4790,IPC,34,1,2
4791,DP,4,1,1
4791,DP,3,1,2
4792,DP,4,1,1
4792,DP,3,1,2
4793,IPC,302,1,1
4794,IPC,302,1,1
4794,IPC,120B,1,2
4795,POCSO,4,1,1
4795,POCSO,8,1,2
4796,POCSO,6,1,1
4796,POCSO,4,1,2
4796,POCSO,8,1,3
4797,MV,184,1,1
4798,NDPS,22,1,1
4798,NDPS,20,1,2
4799,IT,67,1,1
4799,IT,66D,1,2
4799,IT,66C,1,3
4800,IPC,34,1,1
4800,IPC,376,1,2
4800,IPC,379,1,3
4801,POCSO,6,1,1
4801,POCSO,4,1,2
4801,POCSO,8,1,3
4802,MV,177,1,1
4803,POCSO,4,1,1
4804,MV,196,1,1
4804,MV,184,1,2
4804,MV,177,1,3
4805,MV,196,1,1
4805,MV,177,1,2
4805,MV,184,1,3
4806,DP,4,1,1
4806,DP,3,1,2
4807,MV,196,1,1
4807,MV,184,1,2
4808,NDPS,20,1,1
4808,NDPS,8,1,2
4808,NDPS,21,1,3
4809,IPC,34,1,1
4809,IPC,411,1,2
4810,POCSO,4,1,1
4810,POCSO,8,1,2
4810,POCSO,6,1,3
4811,POCSO,8,1,1
4811,POCSO,4,1,2
4812,IT,67,1,1
4812,IT,66D,1,2
4812,IT,66C,1,3
4813,MV,196,1,1
4814,IT,66D,1,1
4815,IT,66C,1,1
4816,IT,66D,1,1
4816,IT,67,1,2
4816,IT,66C,1,3
4817,IPC,420,1,1
4818,POCSO,4,1,1
4818,POCSO,8,1,2
4819,POCSO,8,1,1
4820,POCSO,6,1,1
4820,POCSO,4,1,2
4820,POCSO,8,1,3
4821,MV,177,1,1
4822,IT,66C,1,1
4823,IPC,379,1,1
4824,DP,4,1,1
4825,MV,196,1,1
4825,MV,177,1,2
4826,MV,177,1,1
4826,MV,196,1,2
4827,IPC,376,1,1
4827,IPC,379,1,2
4828,DP,4,1,1
4828,DP,3,1,2
4829,IT,67,1,1
4830,POCSO,4,1,1
4830,POCSO,6,1,2
4830,POCSO,8,1,3
4831,IT,66D,1,1
4831,IT,66C,1,2
4832,IPC,34,1,1
4832,IPC,307,1,2
4832,IPC,302,1,3
4833,POCSO,4,1,1
4834,NDPS,20,1,1
4834,NDPS,8,1,2
4835,POCSO,6,1,1
4835,POCSO,4,1,2
4835,POCSO,8,1,3
4836,MV,177,1,1
4837,IPC,411,1,1
4837,IPC,34,1,2
4838,DP,4,1,1
4839,DP,3,1,1
4839,DP,4,1,2
4840,IPC,420,1,1
4840,IPC,376,1,2
4841,POCSO,8,1,1
4841,POCSO,6,1,2
4842,IT,66D,1,1
4842,IT,67,1,2
4842,IT,66C,1,3
4843,MV,184,1,1
4843,MV,196,1,2
4843,MV,177,1,3
4844,NDPS,20,1,1
4844,NDPS,22,1,2
4844,NDPS,8,1,3
4845,IPC,302,1,1
4845,IPC,354,1,2
4846,NDPS,22,1,1
4847,IPC,323,1,1
4848,MV,177,1,1
4849,POCSO,6,1,1
4850,MV,196,1,1
4851,IT,67,1,1
4851,IT,66D,1,2
4851,IT,66C,1,3
4852,POCSO,6,1,1
4852,POCSO,4,1,2
4853,IPC,307,1,1
4853,IPC,376,1,2
4854,MV,177,1,1
4854,MV,196,1,2
4855,IT,67,1,1
4855,IT,66C,1,2
4856,DP,3,1,1
4856,DP,4,1,2
4857,MV,184,1,1
4858,DP,4,1,1
4859,DP,3,1,1
4859,DP,4,1,2
4860,IT,66C,1,1
4860,IT,66D,1,2
4860,IT,67,1,3
4861,IPC,34,1,1
4861,IPC,379,1,2
4861,IPC,354,1,3
4862,NDPS,22,1,1
4862,NDPS,20,1,2
4862,NDPS,8,1,3
4863,MV,184,1,1
4864,MV,177,1,1
4864,MV,196,1,2
4864,MV,184,1,3
4865,IT,67,1,1
4865,IT,66D,1,2
4865,IT,66C,1,3
4866,IT,66D,1,1
4866,IT,66C,1,2
4867,MV,196,1,1
4867,MV,177,1,2
4867,MV,184,1,3
4868,POCSO,8,1,1
4869,DP,4,1,1
4869,DP,3,1,2
4870,DP,4,1,1
4870,DP,3,1,2
4871,MV,184,1,1
4871,MV,196,1,2
4872,IT,66D,1,1
4872,IT,66C,1,2
4873,MV,177,1,1
4874,POCSO,8,1,1
4875,POCSO,4,1,1
4875,POCSO,6,1,2
4875,POCSO,8,1,3
4876,IPC,411,1,1
4877,POCSO,8,1,1
4878,MV,184,1,1
4879,POCSO,6,1,1
4880,DP,4,1,1
4881,IPC,392,1,1
4881,IPC,376,1,2
4881,IPC,307,1,3
4882,IT,66C,1,1
4882,IT,66D,1,2
4883,MV,177,1,1
4884,POCSO,4,1,1
4885,IT,67,1,1
4885,IT,66C,1,2
4885,IT,66D,1,3
4886,MV,184,1,1
4886,MV,177,1,2
4886,MV,196,1,3
4887,POCSO,4,1,1
4887,POCSO,8,1,2
4888,POCSO,4,1,1
4888,POCSO,8,1,2
4888,POCSO,6,1,3
4889,POCSO,8,1,1
4889,POCSO,6,1,2
4889,POCSO,4,1,3
4890,DP,4,1,1
4891,IT,66C,1,1
4891,IT,67,1,2
4892,POCSO,6,1,1
4892,POCSO,4,1,2
4893,NDPS,22,1,1
4894,POCSO,6,1,1
4894,POCSO,8,1,2
4894,POCSO,4,1,3
4895,NDPS,21,1,1
4895,NDPS,20,1,2
4896,IPC,34,1,1
4896,IPC,302,1,2
4896,IPC,411,1,3
4897,IT,66D,1,1
4897,IT,66C,1,2
4897,IT,67,1,3
4898,MV,177,1,1
4898,MV,184,1,2
4898,MV,196,1,3
4899,POCSO,4,1,1
4899,POCSO,6,1,2
4899,POCSO,8,1,3
4900,MV,184,1,1
4900,MV,177,1,2
4901,IPC,392,1,1
4901,IPC,302,1,2
4902,POCSO,6,1,1
4902,POCSO,4,1,2
4902,POCSO,8,1,3
4903,DP,3,1,1
4903,DP,4,1,2
4904,MV,196,1,1
4904,MV,184,1,2
4904,MV,177,1,3
4905,POCSO,6,1,1
4905,POCSO,8,1,2
4906,IT,66D,1,1
4906,IT,67,1,2
4906,IT,66C,1,3
4907,POCSO,8,1,1
4908,MV,177,1,1
4908,MV,184,1,2
4908,MV,196,1,3
4909,IT,67,1,1
4909,IT,66D,1,2
4909,IT,66C,1,3
4910,IT,66C,1,1
4911,POCSO,4,1,1
4912,MV,184,1,1
4912,MV,196,1,2
4913,POCSO,4,1,1
4913,POCSO,6,1,2
4914,MV,196,1,1
4914,MV,184,1,2
4914,MV,177,1,3
4915,MV,184,1,1
4915,MV,177,1,2
4915,MV,196,1,3
4916,POCSO,6,1,1
4916,POCSO,8,1,2
4916,POCSO,4,1,3
4917,IPC,120B,1,1
4917,IPC,34,1,2
4917,IPC,307,1,3
4918,MV,184,1,1
4919,IPC,307,1,1
4919,IPC,376,1,2
4920,MV,184,1,1
4920,MV,177,1,2
4921,NDPS,21,1,1
4921,NDPS,20,1,2
4921,NDPS,8,1,3
4922,IT,67,1,1
4922,IT,66C,1,2
4922,IT,66D,1,3
4923,POCSO,4,1,1
4923,POCSO,8,1,2
4924,MV,184,1,1
4924,MV,196,1,2
4924,MV,177,1,3
4925,DP,4,1,1
4926,POCSO,4,1,1
4926,POCSO,6,1,2
4927,DP,4,1,1
4927,DP,3,1,2
4928,NDPS,8,1,1
4928,NDPS,22,1,2
4928,NDPS,21,1,3
4929,NDPS,20,1,1
4929,NDPS,21,1,2
4930,NDPS,21,1,1
4931,IPC,354,1,1
4931,IPC,411,1,2
4932,POCSO,8,1,1
4932,POCSO,4,1,2
4933,MV,184,1,1
4934,POCSO,6,1,1
4934,POCSO,4,1,2
4935,DP,4,1,1
4936,MV,177,1,1
4937,POCSO,6,1,1
4938,IT,67,1,1
4939,MV,177,1,1
4940,POCSO,4,1,1
4941,MV,196,1,1
4942,DP,3,1,1
4942,DP,4,1,2
4943,MV,177,1,1
4943,MV,196,1,2
4943,MV,184,1,3
4944,IPC,354,1,1
4945,MV,196,1,1
4945,MV,177,1,2
4946,POCSO,4,1,1
4947,POCSO,4,1,1
4947,POCSO,8,1,2
4947,POCSO,6,1,3
4948,NDPS,8,1,1
4948,NDPS,21,1,2
4949,MV,177,1,1
4949,MV,184,1,2
4949,MV,196,1,3
4950,POCSO,6,1,1
4950,POCSO,8,1,2
4951,IPC,307,1,1
4951,IPC,354,1,2
4952,POCSO,8,1,1
4952,POCSO,4,1,2
4952,POCSO,6,1,3
4953,DP,4,1,1
4954,DP,4,1,1
4955,MV,177,1,1
4955,MV,184,1,2
4955,MV,196,1,3
4956,MV,196,1,1
4957,MV,184,1,1
4957,MV,196,1,2
4958,IPC,354,1,1
4959,DP,4,1,1
4960,IT,66D,1,1
4960,IT,66C,1,2
4961,POCSO,6,1,1
4961,POCSO,4,1,2
4961,POCSO,8,1,3
4962,IPC,302,1,1
4962,IPC,307,1,2
4962,IPC,323,1,3
4963,MV,196,1,1
4964,IPC,34,1,1
4964,IPC,354,1,2
4964,IPC,392,1,3
4965,MV,177,1,1
4965,MV,184,1,2
4966,DP,3,1,1
4967,NDPS,8,1,1
4967,NDPS,20,1,2
4968,DP,4,1,1
4969,IT,66D,1,1
4969,IT,67,1,2
4970,MV,184,1,1
4971,IPC,34,1,1
4971,IPC,411,1,2
4971,IPC,392,1,3
4972,DP,3,1,1
4973,DP,4,1,1
4974,IPC,307,1,1
4974,IPC,302,1,2
4975,MV,196,1,1
4975,MV,177,1,2
4976,IT,66D,1,1
4977,NDPS,22,1,1
4977,NDPS,21,1,2
4977,NDPS,20,1,3
4978,NDPS,20,1,1
4978,NDPS,21,1,2
4978,NDPS,8,1,3
4979,POCSO,6,1,1
4979,POCSO,8,1,2
4979,POCSO,4,1,3
4980,IT,67,1,1
4980,IT,66C,1,2
4981,IT,66C,1,1
4981,IT,66D,1,2
4982,IT,66C,1,1
4982,IT,67,1,2
4983,NDPS,8,1,1
4983,NDPS,20,1,2
4983,NDPS,22,1,3
4984,MV,196,1,1
4984,MV,184,1,2
4985,MV,196,1,1
4986,IPC,392,1,1
4987,POCSO,4,1,1
4987,POCSO,8,1,2
4987,POCSO,6,1,3
4988,NDPS,22,1,1
4989,MV,177,1,1
4989,MV,184,1,2
4990,POCSO,6,1,1
4990,POCSO,4,1,2
4990,POCSO,8,1,3
4991,DP,3,1,1
4991,DP,4,1,2
4992,DP,4,1,1
4992,DP,3,1,2
4993,DP,3,1,1
4994,IPC,376,1,1
4994,IPC,392,1,2
4995,POCSO,6,1,1
4995,POCSO,8,1,2
4996,IPC,302,1,1
4996,IPC,307,1,2
4996,IPC,120B,1,3
4997,DP,4,1,1
4998,MV,196,1,1
4999,DP,4,1,1
5000,DP,3,1,1
5000,DP,4,1,2
5001,IPC,420,1,1
5001,IPC,411,1,2
5002,IPC,34,1,1
5003,IPC,302,1,1
5003,IPC,307,1,2
5003,IPC,420,1,3
5004,IPC,323,1,1
5004,IPC,307,1,2
5005,DP,4,1,1
5006,DP,3,1,1
5007,DP,4,1,1
5007,DP,3,1,2
5008,NDPS,22,1,1
5008,NDPS,20,1,2
5008,NDPS,21,1,3
5009,NDPS,20,1,1
5009,NDPS,21,1,2
5009,NDPS,8,1,3
5010,MV,196,1,1
5011,MV,184,1,1
5011,MV,196,1,2
5012,DP,4,1,1
5012,DP,3,1,2
5013,IPC,120B,1,1
5013,IPC,34,1,2
5014,DP,3,1,1
5015,POCSO,8,1,1
5015,POCSO,6,1,2
5015,POCSO,4,1,3
5016,MV,196,1,1
5016,MV,177,1,2
5017,NDPS,20,1,1
5018,DP,3,1,1
5018,DP,4,1,2
5019,MV,184,1,1
5020,DP,3,1,1
5021,IPC,411,1,1
5021,IPC,307,1,2
5021,IPC,120B,1,3
5022,IPC,34,1,1
5022,IPC,323,1,2
5023,IT,66C,1,1
5023,IT,66D,1,2
5023,IT,67,1,3
5024,IPC,354,1,1
5025,NDPS,20,1,1
5026,NDPS,20,1,1
5027,MV,196,1,1
5027,MV,184,1,2
5028,IPC,120B,1,1
5029,IPC,34,1,1
5029,IPC,379,1,2
5029,IPC,354,1,3
5030,DP,3,1,1
5031,IT,66C,1,1
5031,IT,67,1,2
5031,IT,66D,1,3
5032,IPC,411,1,1
5032,IPC,34,1,2
5033,MV,177,1,1
5034,DP,4,1,1
5034,DP,3,1,2
5035,NDPS,8,1,1
5036,DP,4,1,1
5037,POCSO,6,1,1
5037,POCSO,4,1,2
5038,POCSO,4,1,1
5039,MV,196,1,1
5039,MV,184,1,2
5039,MV,177,1,3
5040,NDPS,22,1,1
5040,NDPS,8,1,2
