ID,ArrestSurrenderID,AccusedMasterID
6926,6926,12564
6927,6927,12568
6928,6928,12569
6929,6929,12570
6930,6930,12571
6931,6931,12572
6932,6932,12579
6933,6933,12582
6934,6934,12583
6935,6935,12584
6936,6936,12585
6937,6937,12586
6938,6938,12587
6939,6939,12590
6940,6940,12595
6941,6941,12596
6942,6942,12597
6943,6943,12598
6944,6944,12599
6945,6945,12602
6946,6946,12605
6947,6947,12607
6948,6948,12609
6949,6949,12614
6950,6950,12615
6951,6951,12618
6952,6952,12619
6953,6953,12620
6954,6954,12622
6955,6955,12624
6956,6956,12625
6957,6957,12626
6958,6958,12628
6959,6959,12629
6960,6960,12630
6961,6961,12633
6962,6962,12635
6963,6963,12636
6964,6964,12639
6965,6965,12643
6966,6966,12644
6967,6967,12647
6968,6968,12649
6969,6969,12650
6970,6970,12652
6971,6971,12653
6972,6972,12654
6973,6973,12657
6974,6974,12658
6975,6975,12659
6976,6976,12660
6977,6977,12662
6978,6978,12663
6979,6979,12666
6980,6980,12668
6981,6981,12669
6982,6982,12670
6983,6983,12671
6984,6984,12672
6985,6985,12675
6986,6986,12676
6987,6987,12677
6988,6988,12678
6989,6989,12680
6990,6990,12681
6991,6991,12682
6992,6992,12683
6993,6993,12684
6994,6994,12685
6995,6995,12689
6996,6996,12690
6997,6997,12695
6998,6998,12698
6999,6999,12701
7000,7000,12703
7001,7001,12704
7002,7002,12706
7003,7003,12710
7004,7004,12711
7005,7005,12713
7006,7006,12714
7007,7007,12715
7008,7008,12717
7009,7009,12718
7010,7010,12720
7011,7011,12721
7012,7012,12723
7013,7013,12725
7014,7014,12727
7015,7015,12729
7016,7016,12730
7017,7017,12732
7018,7018,12733
7019,7019,12734
7020,7020,12735
7021,7021,12736
7022,7022,12738
7023,7023,12739
7024,7024,12742
7025,7025,12745
7026,7026,12747
7027,7027,12749
7028,7028,12754
7029,7029,12756
7030,7030,12759
7031,7031,12760
7032,7032,12763
7033,7033,12764
7034,7034,12765
7035,7035,12766
7036,7036,12768
7037,7037,12771
7038,7038,12772
7039,7039,12773
7040,7040,12774
7041,7041,12776
7042,7042,12777
7043,7043,12778
7044,7044,12779
7045,7045,12780
7046,7046,12782
7047,7047,12783
7048,7048,12784
7049,7049,12785
7050,7050,12788
7051,7051,12789
7052,7052,12793
7053,7053,12798
7054,7054,12805
7055,7055,12806
7056,7056,12807
7057,7057,12809
7058,7058,12812
7059,7059,12814
7060,7060,12815
7061,7061,12816
7062,7062,12817
7063,7063,12818
7064,7064,12819
7065,7065,12821
7066,7066,12826
7067,7067,12828
7068,7068,12829
7069,7069,12831
7070,7070,12832
7071,7071,12833
7072,7072,12840
7073,7073,12843
7074,7074,12844
7075,7075,12846
7076,7076,12848
7077,7077,12849
7078,7078,12855
7079,7079,12856
7080,7080,12857
7081,7081,12858
7082,7082,12860
7083,7083,12862
7084,7084,12863
7085,7085,12864
7086,7086,12865
7087,7087,12866
7088,7088,12870
7089,7089,12873
7090,7090,12874
7091,7091,12881
7092,7092,12882
7093,7093,12883
7094,7094,12884
7095,7095,12885
7096,7096,12886
7097,7097,12887
7098,7098,12888
7099,7099,12889
7100,7100,12890
7101,7101,12891
7102,7102,12892
7103,7103,12893
7104,7104,12895
7105,7105,12897
7106,7106,12898
7107,7107,12899
7108,7108,12901
7109,7109,12906
7110,7110,12907
7111,7111,12908
7112,7112,12909
7113,7113,12910
7114,7114,12912
7115,7115,12913
7116,7116,12916
7117,7117,12917
7118,7118,12920
7119,7119,12921
7120,7120,12922
7121,7121,12923
7122,7122,12927
7123,7123,12928
7124,7124,12930
7125,7125,12931
7126,7126,12932
7127,7127,12935
7128,7128,12940
7129,7129,12941
7130,7130,12942
7131,7131,12943
7132,7132,12944
7133,7133,12948
7134,7134,12949
7135,7135,12953
7136,7136,12955
7137,7137,12957
7138,7138,12960
7139,7139,12962
7140,7140,12963
7141,7141,12964
7142,7142,12965
7143,7143,12966
7144,7144,12967
7145,7145,12970
7146,7146,12973
7147,7147,12975
7148,7148,12976
7149,7149,12977
7150,7150,12978
7151,7151,12979
7152,7152,12980
7153,7153,12982
7154,7154,12983
7155,7155,12984
7156,7156,12986
7157,7157,12989
7158,7158,12990
7159,7159,12993
7160,7160,12994
7161,7161,12995
7162,7162,12996
7163,7163,12999
7164,7164,13000
7165,7165,13001
7166,7166,13002
7167,7167,13003
7168,7168,13004
7169,7169,13006
7170,7170,13010
7171,7171,13012
7172,7172,13014
7173,7173,13015
7174,7174,13019
7175,7175,13020
7176,7176,13021
7177,7177,13023
7178,7178,13026
7179,7179,13027
7180,7180,13029
7181,7181,13032
7182,7182,13034
7183,7183,13036
7184,7184,13038
7185,7185,13039
7186,7186,13040
7187,7187,13041
7188,7188,13042
7189,7189,13043
7190,7190,13044
7191,7191,13048
7192,7192,13050
7193,7193,13051
7194,7194,13052
7195,7195,13054
7196,7196,13055
7197,7197,13057
7198,7198,13059
7199,7199,13061
7200,7200,13062
7201,7201,13067
7202,7202,13068
7203,7203,13069
7204,7204,13070
7205,7205,13071
7206,7206,13073
7207,7207,13075
7208,7208,13077
7209,7209,13079
7210,7210,13080
7211,7211,13083
7212,7212,13084
7213,7213,13086
7214,7214,13087
7215,7215,13089
7216,7216,13091
7217,7217,13093
7218,7218,13094
7219,7219,13095
7220,7220,13096
7221,7221,13097
7222,7222,13099
7223,7223,13105
7224,7224,13106
7225,7225,13111
7226,7226,13112
7227,7227,13115
7228,7228,13117
7229,7229,13119
7230,7230,13121
7231,7231,13123
7232,7232,13124
7233,7233,13126
7234,7234,13128
7235,7235,13130
7236,7236,13131
7237,7237,13132
7238,7238,13133
7239,7239,13135
7240,7240,13136
7241,7241,13137
7242,7242,13138
7243,7243,13140
7244,7244,13143
7245,7245,13146
7246,7246,13147
7247,7247,13148
7248,7248,13149
7249,7249,13150
7250,7250,13151
7251,7251,13153
7252,7252,13156
7253,7253,13157
7254,7254,13158
7255,7255,13159
7256,7256,13160
7257,7257,13161
7258,7258,13164
7259,7259,13166
7260,7260,13167
7261,7261,13168
7262,7262,13169
7263,7263,13171
7264,7264,13176
7265,7265,13177
7266,7266,13178
7267,7267,13181
7268,7268,13182
7269,7269,13183
7270,7270,13184
7271,7271,13185
7272,7272,13186
7273,7273,13187
7274,7274,13188
7275,7275,13189
7276,7276,13190
7277,7277,13191
7278,7278,13193
7279,7279,13194
7280,7280,13195
7281,7281,13196
7282,7282,13198
7283,7283,13199
7284,7284,13200
7285,7285,13202
7286,7286,13204
7287,7287,13205
7288,7288,13207
7289,7289,13209
7290,7290,13210
7291,7291,13213
7292,7292,13216
7293,7293,13220
7294,7294,13221
7295,7295,13224
7296,7296,13225
7297,7297,13226
7298,7298,13227
7299,7299,13231
7300,7300,13232
7301,7301,13233
7302,7302,13238
7303,7303,13244
7304,7304,13247
7305,7305,13248
7306,7306,13249
7307,7307,13250
7308,7308,13252
7309,7309,13253
7310,7310,13254
7311,7311,13255
7312,7312,13256
7313,7313,13258
7314,7314,13259
7315,7315,13260
7316,7316,13262
7317,7317,13263
7318,7318,13264
7319,7319,13265
7320,7320,13267
7321,7321,13268
7322,7322,13270
7323,7323,13276
7324,7324,13277
7325,7325,13282
7326,7326,13283
7327,7327,13285
7328,7328,13286
7329,7329,13287
7330,7330,13289
7331,7331,13290
7332,7332,13291
7333,7333,13292
7334,7334,13293
7335,7335,13295
7336,7336,13296
7337,7337,13299
7338,7338,13300
7339,7339,13301
7340,7340,13302
7341,7341,13306
7342,7342,13307
7343,7343,13310
7344,7344,13311
7345,7345,13313
7346,7346,13316
7347,7347,13317
7348,7348,13318
7349,7349,13321
7350,7350,13322
7351,7351,13324
7352,7352,13326
7353,7353,13327
7354,7354,13330
7355,7355,13331
7356,7356,13332
7357,7357,13333
7358,7358,13335
7359,7359,13339
7360,7360,13340
7361,7361,13341
7362,7362,13342
7363,7363,13346
7364,7364,13348
7365,7365,13349
7366,7366,13351
7367,7367,13352
7368,7368,13353
7369,7369,13354
7370,7370,13356
7371,7371,13358
7372,7372,13360
7373,7373,13365
7374,7374,13371
7375,7375,13373
7376,7376,13375
7377,7377,13376
7378,7378,13378
7379,7379,13379
7380,7380,13380
7381,7381,13384
7382,7382,13385
7383,7383,13387
7384,7384,13389
7385,7385,13391
7386,7386,13392
7387,7387,13393
7388,7388,13395
7389,7389,13399
7390,7390,13402
7391,7391,13406
7392,7392,13407
7393,7393,13409
7394,7394,13410
7395,7395,13413
7396,7396,13415
7397,7397,13417
7398,7398,13419
7399,7399,13421
7400,7400,13422
7401,7401,13423
7402,7402,13425
7403,7403,13428
7404,7404,13429
7405,7405,13430
7406,7406,13431
7407,7407,13433
7408,7408,13434
7409,7409,13437
7410,7410,13440
7411,7411,13442
7412,7412,13443
7413,7413,13450
7414,7414,13452
7415,7415,13455
7416,7416,13456
7417,7417,13457
7418,7418,13460
7419,7419,13461
7420,7420,13462
7421,7421,13463
7422,7422,13464
7423,7423,13465
7424,7424,13466
7425,7425,13467
7426,7426,13468
7427,7427,13470
7428,7428,13472
7429,7429,13473
7430,7430,13474
7431,7431,13477
7432,7432,13478
7433,7433,13481
7434,7434,13482
7435,7435,13483
7436,7436,13485
7437,7437,13486
7438,7438,13487
7439,7439,13488
7440,7440,13492
7441,7441,13493
7442,7442,13494
7443,7443,13496
7444,7444,13500
7445,7445,13501
7446,7446,13505
7447,7447,13506
7448,7448,13507
7449,7449,13508
7450,7450,13509
7451,7451,13510
7452,7452,13512
7453,7453,13513
7454,7454,13514
7455,7455,13517
7456,7456,13519
7457,7457,13520
7458,7458,13521
7459,7459,13522
7460,7460,13525
7461,7461,13526
7462,7462,13527
7463,7463,13528
7464,7464,13529
7465,7465,13531
7466,7466,13532
7467,7467,13533
7468,7468,13535
7469,7469,13536
7470,7470,13538
7471,7471,13540
7472,7472,13544
7473,7473,13546
7474,7474,13547
7475,7475,13553
7476,7476,13554
7477,7477,13555
7478,7478,13556
7479,7479,13557
7480,7480,13560
7481,7481,13561
7482,7482,13562
7483,7483,13563
7484,7484,13565
7485,7485,13566
7486,7486,13567
7487,7487,13568
7488,7488,13569
7489,7489,13570
7490,7490,13572
7491,7491,13574
7492,7492,13575
7493,7493,13577
7494,7494,13578
7495,7495,13580
7496,7496,13581
7497,7497,13582
7498,7498,13583
7499,7499,13586
7500,7500,13587
7501,7501,13589
7502,7502,13590
7503,7503,13592
7504,7504,13593
7505,7505,13594
7506,7506,13598
7507,7507,13599
7508,7508,13600
7509,7509,13601
7510,7510,13605
7511,7511,13607
7512,7512,13609
7513,7513,13612
7514,7514,13614
7515,7515,13615
7516,7516,13616
7517,7517,13617
7518,7518,13619
7519,7519,13623
7520,7520,13624
7521,7521,13625
7522,7522,13626
7523,7523,13627
7524,7524,13628
7525,7525,13630
7526,7526,13632
7527,7527,13633
7528,7528,13636
7529,7529,13637
7530,7530,13638
7531,7531,13639
7532,7532,13641
7533,7533,13642
7534,7534,13643
7535,7535,13652
7536,7536,13653
7537,7537,13654
7538,7538,13656
7539,7539,13657
7540,7540,13659
7541,7541,13660
7542,7542,13661
7543,7543,13662
7544,7544,13664
7545,7545,13669
7546,7546,13670
7547,7547,13672
7548,7548,13674
7549,7549,13679
7550,7550,13682
7551,7551,13684
7552,7552,13685
7553,7553,13686
7554,7554,13688
7555,7555,13689
7556,7556,13690
7557,7557,13691
7558,7558,13693
7559,7559,13694
7560,7560,13700
7561,7561,13703
7562,7562,13704
7563,7563,13706
7564,7564,13707
7565,7565,13708
7566,7566,13709
7567,7567,13710
7568,7568,13711
7569,7569,13716
7570,7570,13718
7571,7571,13719
7572,7572,13723
7573,7573,13726
7574,7574,13727
7575,7575,13728
7576,7576,13730
7577,7577,13732
7578,7578,13733
7579,7579,13734
7580,7580,13735
7581,7581,13736
7582,7582,13738
7583,7583,13740
7584,7584,13741
7585,7585,13743
7586,7586,13744
7587,7587,13746
7588,7588,13747
7589,7589,13748
7590,7590,13751
7591,7591,13752
7592,7592,13753
7593,7593,13754
7594,7594,13755
7595,7595,13760
7596,7596,13761
7597,7597,13764
7598,7598,13765
7599,7599,13767
7600,7600,13768
7601,7601,13769
7602,7602,13773
7603,7603,13774
7604,7604,13776
7605,7605,13779
7606,7606,13780
7607,7607,13782
7608,7608,13786
7609,7609,13788
7610,7610,13790
7611,7611,13793
7612,7612,13794
7613,7613,13795
7614,7614,13796
7615,7615,13797
7616,7616,13799
7617,7617,13800
7618,7618,13802
7619,7619,13804
7620,7620,13806
7621,7621,13807
7622,7622,13808
7623,7623,13811
7624,7624,13813
7625,7625,13817
7626,7626,13818
7627,7627,13820
7628,7628,13821
7629,7629,13823
7630,7630,13824
7631,7631,13825
7632,7632,13830
7633,7633,13832
7634,7634,13833
7635,7635,13834
7636,7636,13837
7637,7637,13838
7638,7638,13841
7639,7639,13842
7640,7640,13843
7641,7641,13844
7642,7642,13847
7643,7643,13848
7644,7644,13850
7645,7645,13851
7646,7646,13852
7647,7647,13855
7648,7648,13857
7649,7649,13858
7650,7650,13864
7651,7651,13866
7652,7652,13867
7653,7653,13872
7654,7654,13873
7655,7655,13874
7656,7656,13876
7657,7657,13877
7658,7658,13878
7659,7659,13880
7660,7660,13881
7661,7661,13882
7662,7662,13884
7663,7663,13887
7664,7664,13888
7665,7665,13889
7666,7666,13891
7667,7667,13892
7668,7668,13895
7669,7669,13897
7670,7670,13898
7671,7671,13900
7672,7672,13901
7673,7673,13902
7674,7674,13903
7675,7675,13904
7676,7676,13905
7677,7677,13907
7678,7678,13910
7679,7679,13912
7680,7680,13913
7681,7681,13916
7682,7682,13917
7683,7683,13924
7684,7684,13925
7685,7685,13927
7686,7686,13929
7687,7687,13932
7688,7688,13934
7689,7689,13935
7690,7690,13937
7691,7691,13938
7692,7692,13939
7693,7693,13940
7694,7694,13942
7695,7695,13943
7696,7696,13944
7697,7697,13945
7698,7698,13946
7699,7699,13947
7700,7700,13949
7701,7701,13952
7702,7702,13953
7703,7703,13955
7704,7704,13960
7705,7705,13961
7706,7706,13962
7707,7707,13963
7708,7708,13964
7709,7709,13965
7710,7710,13967
7711,7711,13969
7712,7712,13970
7713,7713,13971
7714,7714,13973
7715,7715,13977
7716,7716,13979
7717,7717,13980
7718,7718,13981
7719,7719,13982
7720,7720,13986
7721,7721,13987
7722,7722,13990
7723,7723,13991
7724,7724,13992
7725,7725,13993
7726,7726,13994
7727,7727,13995
7728,7728,13996
7729,7729,13999
7730,7730,14000
7731,7731,14004
7732,7732,14007
7733,7733,14008
7734,7734,14010
7735,7735,14012
7736,7736,14013
7737,7737,14015
7738,7738,14016
7739,7739,14017
7740,7740,14018
7741,7741,14026
7742,7742,14028
7743,7743,14034
7744,7744,14035
7745,7745,14037
7746,7746,14039
7747,7747,14041
7748,7748,14042
7749,7749,14043
7750,7750,14047
7751,7751,14049
7752,7752,14050
7753,7753,14051
7754,7754,14052
7755,7755,14053
7756,7756,14055
7757,7757,14058
7758,7758,14059
7759,7759,14061
7760,7760,14067
7761,7761,14068
7762,7762,14069
7763,7763,14071
7764,7764,14075
7765,7765,14078
7766,7766,14079
7767,7767,14081
7768,7768,14082
7769,7769,14083
7770,7770,14085
7771,7771,14086
7772,7772,14087
7773,7773,14088
7774,7774,14089
7775,7775,14093
7776,7776,14094
7777,7777,14095
7778,7778,14096
7779,7779,14097
7780,7780,14098
7781,7781,14099
7782,7782,14100
7783,7783,14103
7784,7784,14104
7785,7785,14107
7786,7786,14108
7787,7787,14109
7788,7788,14110
7789,7789,14111
7790,7790,14112
7791,7791,14114
7792,7792,14115
7793,7793,14116
7794,7794,14117
7795,7795,14118
7796,7796,14120
7797,7797,14122
7798,7798,14123
7799,7799,14127
7800,7800,14128
7801,7801,14129
7802,7802,14134
7803,7803,14135
7804,7804,14136
7805,7805,14137
7806,7806,14139
7807,7807,14141
7808,7808,14143
7809,7809,14146
7810,7810,14147
7811,7811,14148
7812,7812,14150
7813,7813,14151
7814,7814,14152
7815,7815,14155
7816,7816,14157
7817,7817,14160
7818,7818,14164
7819,7819,14165
7820,7820,14167
7821,7821,14168
7822,7822,14172
7823,7823,14173
7824,7824,14175
7825,7825,14176
7826,7826,14177
7827,7827,14182
7828,7828,14184
7829,7829,14186
7830,7830,14187
7831,7831,14188
7832,7832,14189
7833,7833,14190
7834,7834,14192
7835,7835,14193
7836,7836,14196
7837,7837,14197
7838,7838,14202
7839,7839,14205
7840,7840,14206
7841,7841,14207
7842,7842,14208
7843,7843,14209
7844,7844,14210
7845,7845,14211
7846,7846,14212
7847,7847,14213
7848,7848,14214
7849,7849,14215
7850,7850,14216
7851,7851,14219
7852,7852,14222
7853,7853,14228
7854,7854,14229
7855,7855,14230
7856,7856,14232
7857,7857,14234
7858,7858,14237
7859,7859,14241
7860,7860,14242
7861,7861,14243
7862,7862,14244
7863,7863,14247
7864,7864,14249
7865,7865,14254
7866,7866,14255
7867,7867,14257
7868,7868,14259
7869,7869,14260
7870,7870,14261
7871,7871,14265
7872,7872,14266
7873,7873,14272
7874,7874,14274
7875,7875,14275
7876,7876,14276
7877,7877,14277
7878,7878,14278
7879,7879,14279
7880,7880,14280
7881,7881,14281
7882,7882,14290
7883,7883,14291
7884,7884,14293
7885,7885,14294
7886,7886,14295
7887,7887,14297
7888,7888,14298
7889,7889,14299
7890,7890,14302
7891,7891,14303
7892,7892,14304
7893,7893,14305
7894,7894,14306
7895,7895,14308
7896,7896,14311
7897,7897,14314
7898,7898,14316
7899,7899,14317
7900,7900,14320
7901,7901,14321
7902,7902,14323
7903,7903,14325
7904,7904,14326
7905,7905,14327
7906,7906,14328
7907,7907,14329
7908,7908,14331
7909,7909,14334
7910,7910,14335
7911,7911,14337
7912,7912,14338
7913,7913,14339
7914,7914,14341
7915,7915,14343
7916,7916,14346
7917,7917,14347
7918,7918,14348
7919,7919,14349
7920,7920,14354
7921,7921,14356
7922,7922,14357
7923,7923,14361
7924,7924,14362
7925,7925,14363
7926,7926,14365
7927,7927,14366
7928,7928,14371
7929,7929,14373
7930,7930,14374
7931,7931,14375
7932,7932,14377
7933,7933,14378
7934,7934,14379
7935,7935,14380
7936,7936,14382
7937,7937,14384
7938,7938,14387
7939,7939,14388
7940,7940,14392
7941,7941,14393
7942,7942,14394
7943,7943,14395
7944,7944,14397
7945,7945,14398
7946,7946,14399
7947,7947,14400
7948,7948,14402
7949,7949,14403
7950,7950,14410
7951,7951,14411
7952,7952,14412
7953,7953,14413
7954,7954,14415
7955,7955,14416
7956,7956,14418
7957,7957,14419
7958,7958,14420
7959,7959,14424
7960,7960,14426
7961,7961,14429
7962,7962,14431
7963,7963,14432
7964,7964,14433
7965,7965,14435
7966,7966,14436
7967,7967,14438
7968,7968,14440
7969,7969,14441
7970,7970,14443
7971,7971,14444
7972,7972,14445
7973,7973,14446
7974,7974,14447
7975,7975,14448
7976,7976,14449
7977,7977,14450
7978,7978,14451
7979,7979,14453
7980,7980,14454
7981,7981,14455
7982,7982,14457
7983,7983,14458
7984,7984,14459
7985,7985,14460
7986,7986,14461
7987,7987,14462
7988,7988,14463
7989,7989,14468
7990,7990,14469
7991,7991,14471
7992,7992,14473
7993,7993,14475
7994,7994,14477
7995,7995,14478
7996,7996,14480
7997,7997,14482
7998,7998,14483
7999,7999,14487
8000,8000,14491
8001,8001,14492
8002,8002,14493
8003,8003,14494
8004,8004,14496
8005,8005,14499
8006,8006,14501
8007,8007,14502
8008,8008,14505
8009,8009,14506
8010,8010,14507
8011,8011,14509
8012,8012,14510
8013,8013,14512
8014,8014,14514
8015,8015,14515
8016,8016,14516
8017,8017,14520
8018,8018,14521
8019,8019,14528
8020,8020,14529
8021,8021,14530
8022,8022,14531
8023,8023,14532
8024,8024,14533
8025,8025,14536
8026,8026,14537
8027,8027,14542
8028,8028,14544
8029,8029,14545
8030,8030,14546
8031,8031,14547
8032,8032,14548
8033,8033,14549
8034,8034,14550
8035,8035,14553
8036,8036,14554
8037,8037,14555
8038,8038,14559
8039,8039,14561
8040,8040,14565
8041,8041,14566
8042,8042,14569
8043,8043,14570
8044,8044,14571
8045,8045,14574
8046,8046,14575
8047,8047,14578
8048,8048,14579
8049,8049,14580
8050,8050,14581
8051,8051,14584
8052,8052,14586
8053,8053,14588
8054,8054,14590
8055,8055,14591
8056,8056,14592
8057,8057,14593
8058,8058,14594
8059,8059,14595
8060,8060,14596
8061,8061,14599
8062,8062,14600
8063,8063,14602
8064,8064,14605
8065,8065,14606
8066,8066,14607
8067,8067,14609
8068,8068,14610
8069,8069,14612
8070,8070,14613
8071,8071,14614
8072,8072,14619
8073,8073,14623
8074,8074,14628
8075,8075,14631
8076,8076,14632
8077,8077,14633
8078,8078,14634
8079,8079,14635
8080,8080,14636
8081,8081,14638
8082,8082,14640
8083,8083,14642
8084,8084,14644
8085,8085,14646
8086,8086,14647
8087,8087,14649
8088,8088,14650
8089,8089,14651
8090,8090,14652
8091,8091,14656
8092,8092,14659
8093,8093,14662
8094,8094,14664
8095,8095,14665
8096,8096,14666
8097,8097,14668
8098,8098,14669
8099,8099,14670
8100,8100,14671
8101,8101,14675
8102,8102,14681
8103,8103,14683
8104,8104,14685
8105,8105,14687
8106,8106,14689
8107,8107,14694
8108,8108,14696
8109,8109,14697
8110,8110,14700
8111,8111,14701
8112,8112,14703
8113,8113,14704
8114,8114,14706
8115,8115,14707
8116,8116,14708
8117,8117,14711
8118,8118,14713
8119,8119,14715
8120,8120,14716
8121,8121,14717
8122,8122,14718
8123,8123,14720
8124,8124,14721
8125,8125,14722
8126,8126,14723
8127,8127,14725
8128,8128,14726
8129,8129,14727
8130,8130,14728
8131,8131,14731
8132,8132,14734
8133,8133,14736
8134,8134,14737
8135,8135,14739
8136,8136,14740
8137,8137,14743
8138,8138,14745
8139,8139,14749
8140,8140,14750
8141,8141,14752
8142,8142,14753
8143,8143,14756
8144,8144,14762
8145,8145,14763
8146,8146,14765
8147,8147,14766
8148,8148,14767
8149,8149,14768
8150,8150,14769
8151,8151,14770
8152,8152,14772
8153,8153,14773
8154,8154,14775
8155,8155,14777
8156,8156,14778
8157,8157,14779
8158,8158,14780
8159,8159,14781
8160,8160,14782
8161,8161,14783
8162,8162,14785
8163,8163,14786
8164,8164,14788
8165,8165,14789
8166,8166,14791
8167,8167,14794
8168,8168,14797
8169,8169,14798
8170,8170,14799
8171,8171,14800
8172,8172,14801
8173,8173,14804
8174,8174,14805
8175,8175,14806
8176,8176,14807
8177,8177,14808
8178,8178,14809
8179,8179,14811
8180,8180,14815
8181,8181,14818
8182,8182,14819
8183,8183,14820
8184,8184,14824
8185,8185,14826
8186,8186,14827
8187,8187,14828
8188,8188,14829
8189,8189,14830
8190,8190,14832
8191,8191,14833
8192,8192,14836
8193,8193,14838
8194,8194,14839
8195,8195,14840
8196,8196,14842
8197,8197,14843
8198,8198,14844
8199,8199,14845
8200,8200,14846
8201,8201,14847
8202,8202,14848
8203,8203,14850
8204,8204,14851
8205,8205,14852
8206,8206,14853
8207,8207,14854
8208,8208,14856
8209,8209,14857
8210,8210,14859
8211,8211,14862
8212,8212,14863
8213,8213,14866
8214,8214,14873
8215,8215,14877
8216,8216,14878
8217,8217,14880
8218,8218,14883
8219,8219,14888
8220,8220,14889
8221,8221,14893
8222,8222,14894
8223,8223,14895
8224,8224,14896
8225,8225,14897
8226,8226,14898
8227,8227,14899
8228,8228,14900
8229,8229,14901
8230,8230,14902
8231,8231,14904
8232,8232,14905
8233,8233,14907
8234,8234,14908
8235,8235,14914
8236,8236,14916
8237,8237,14920
8238,8238,14921
8239,8239,14923
8240,8240,14924
8241,8241,14925
8242,8242,14927
8243,8243,14928
8244,8244,14930
8245,8245,14931
8246,8246,14935
8247,8247,14937
8248,8248,14939
8249,8249,14941
8250,8250,14943
8251,8251,14944
8252,8252,14945
8253,8253,14946
8254,8254,14947
8255,8255,14948
8256,8256,14950
8257,8257,14952
8258,8258,14953
8259,8259,14958
8260,8260,14960
8261,8261,14962
8262,8262,14964
8263,8263,14966
8264,8264,14970
8265,8265,14972
8266,8266,14974
8267,8267,14975
8268,8268,14978
8269,8269,14981
8270,8270,14982
8271,8271,14983
8272,8272,14984
8273,8273,14988
8274,8274,14992
8275,8275,14993
8276,8276,14995
8277,8277,14996
8278,8278,14997
8279,8279,14999
8280,8280,15002
8281,8281,15003
8282,8282,15005
8283,8283,15006
8284,8284,15010
8285,8285,15013
8286,8286,15014
8287,8287,15015
8288,8288,15016
8289,8289,15019
8290,8290,15021
8291,8291,15022
8292,8292,15024
8293,8293,15026
8294,8294,15029
8295,8295,15030
8296,8296,15032
8297,8297,15035
8298,8298,15040
8299,8299,15043
8300,8300,15045
8301,8301,15046
8302,8302,15047
8303,8303,15049
8304,8304,15050
8305,8305,15053
8306,8306,15054
8307,8307,15055
8308,8308,15056
8309,8309,15058
8310,8310,15059
8311,8311,15060
8312,8312,15062
8313,8313,15063
8314,8314,15066
8315,8315,15067
8316,8316,15068
8317,8317,15069
8318,8318,15072
8319,8319,15073
8320,8320,15074
8321,8321,15077
8322,8322,15078
8323,8323,15079
8324,8324,15080
8325,8325,15082
8326,8326,15085
8327,8327,15087
8328,8328,15094
8329,8329,15095
8330,8330,15101
8331,8331,15105
8332,8332,15106
8333,8333,15107
8334,8334,15109
8335,8335,15110
8336,8336,15111
8337,8337,15114
8338,8338,15116
8339,8339,15121
8340,8340,15122
8341,8341,15127
8342,8342,15129
8343,8343,15130
8344,8344,15133
8345,8345,15136
8346,8346,15137
8347,8347,15138
8348,8348,15139
8349,8349,15140
8350,8350,15141
8351,8351,15142
8352,8352,15143
8353,8353,15145
8354,8354,15146
8355,8355,15147
8356,8356,15150
8357,8357,15151
8358,8358,15154
8359,8359,15156
8360,8360,15159
8361,8361,15163
8362,8362,15164
8363,8363,15165
8364,8364,15166
8365,8365,15167
8366,8366,15169
8367,8367,15170
8368,8368,15171
8369,8369,15172
8370,8370,15175
8371,8371,15176
8372,8372,15177
8373,8373,15178
8374,8374,15180
8375,8375,15181
8376,8376,15182
8377,8377,15183
8378,8378,15184
8379,8379,15187
8380,8380,15190
8381,8381,15191
8382,8382,15192
8383,8383,15194
8384,8384,15198
8385,8385,15201
8386,8386,15202
8387,8387,15204
8388,8388,15205
8389,8389,15207
8390,8390,15209
8391,8391,15210
8392,8392,15212
8393,8393,15215
8394,8394,15218
8395,8395,15219
8396,8396,15221
8397,8397,15223
8398,8398,15225
8399,8399,15226
8400,8400,15228
8401,8401,15229
8402,8402,15230
8403,8403,15231
8404,8404,15232
8405,8405,15235
8406,8406,15237
8407,8407,15238
8408,8408,15242
8409,8409,15243
8410,8410,15244
8411,8411,15246
8412,8412,15249
8413,8413,15250
8414,8414,15254
8415,8415,15255
8416,8416,15256
8417,8417,15257
8418,8418,15258
8419,8419,15260
8420,8420,15261
8421,8421,15262
8422,8422,15263
8423,8423,15264
8424,8424,15266
8425,8425,15269
8426,8426,15270
8427,8427,15271
8428,8428,15273
8429,8429,15274
8430,8430,15276
8431,8431,15279
8432,8432,15280
8433,8433,15282
8434,8434,15285
8435,8435,15287
8436,8436,15288
8437,8437,15289
8438,8438,15293
8439,8439,15296
8440,8440,15297
8441,8441,15301
8442,8442,15302
8443,8443,15305
8444,8444,15307
8445,8445,15310
8446,8446,15312
8447,8447,15313
8448,8448,15314
8449,8449,15315
8450,8450,15316
8451,8451,15317
8452,8452,15319
8453,8453,15320
8454,8454,15321
8455,8455,15323
8456,8456,15324
8457,8457,15325
8458,8458,15326
8459,8459,15327
8460,8460,15329
8461,8461,15330
8462,8462,15331
8463,8463,15332
8464,8464,15336
8465,8465,15339
8466,8466,15340
8467,8467,15343
8468,8468,15344
8469,8469,15346
8470,8470,15347
8471,8471,15348
8472,8472,15349
8473,8473,15352
8474,8474,15355
8475,8475,15356
8476,8476,15358
8477,8477,15359
8478,8478,15360
