ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
7043,5175,2,2025-02-03,1,4,11,112,7,12778,True,False
7044,5175,2,2025-01-11,1,4,11,112,7,12779,True,False
7045,5176,1,2025-10-03,1,9,24,274,17,12780,True,False
7046,5177,1,2025-12-18,1,4,10,107,8,12782,True,False
7047,5177,1,2025-12-15,1,4,10,107,8,12783,True,False
7048,5178,1,2026-07-30,1,4,9,97,8,12784,True,False
7049,5179,2,2024-09-25,1,30,91,1052,60,12785,True,False
7050,5180,1,2025-05-26,1,6,17,187,11,12788,True,False
7051,5181,1,2026-07-22,1,10,27,302,19,12789,True,False
7052,5182,2,2024-12-11,1,21,62,723,41,12793,True,False
7053,5184,1,2025-12-12,1,15,39,451,29,12798,True,False
7054,5187,1,2025-05-19,1,19,54,629,38,12805,True,False
7055,5187,1,2025-05-31,1,19,54,629,38,12806,True,False
7056,5188,1,2025-10-10,1,25,78,903,49,12807,True,False
7057,5188,1,2025-10-10,1,25,78,903,49,12809,True,False
7058,5189,2,2026-03-30,1,8,21,232,15,12812,True,False
7059,5189,2,2026-03-30,1,8,21,232,15,12814,True,False
7060,5190,2,2026-07-08,1,28,86,999,56,12815,True,False
7061,5190,2,2026-07-05,1,28,86,999,56,12816,True,False
7062,5191,1,2025-11-11,1,3,8,89,6,12817,True,False
7063,5192,1,2026-06-30,1,1,2,28,1,12818,True,False
7064,5192,2,2026-07-04,1,1,2,28,1,12819,True,False
7065,5192,1,2026-06-25,1,1,2,28,1,12821,True,False
7066,5194,1,2026-06-20,1,7,19,206,13,12826,True,False
7067,5195,1,2025-02-02,1,1,1,9,2,12828,True,False
7068,5195,1,2025-02-11,1,1,1,9,2,12829,True,False
7069,5196,1,2026-05-16,1,4,10,103,7,12831,True,False
7070,5196,1,2026-04-28,1,4,10,103,7,12832,True,False
7071,5196,1,2026-05-15,1,4,10,103,7,12833,True,False
7072,5199,1,2025-07-04,1,23,67,778,46,12840,True,False
7073,5200,1,2025-02-22,1,4,11,113,7,12843,True,False
7074,5201,2,2025-07-03,1,21,61,708,42,12844,True,False
7075,5202,1,2026-07-26,1,4,11,115,7,12846,True,False
7076,5202,1,2026-08-03,1,4,11,115,7,12848,True,False
7077,5202,2,2026-07-14,1,4,11,115,7,12849,True,False
7078,5204,1,2025-06-04,1,4,11,117,7,12855,True,False
7079,5204,1,2025-06-19,1,4,11,117,7,12856,True,False
7080,5205,1,2026-06-21,1,1,2,28,2,12857,True,False
7081,5205,2,2026-06-01,1,1,2,28,2,12858,True,False
7082,5206,2,2026-04-21,1,16,43,499,32,12860,True,False
7083,5207,2,2024-09-02,1,5,12,122,9,12862,True,False
7084,5207,1,2024-08-12,1,5,12,122,9,12863,True,False
7085,5208,1,2025-09-04,1,3,8,90,5,12864,True,False
7086,5209,1,2025-04-30,1,4,9,96,8,12865,True,True
7087,5210,1,2026-04-12,1,4,11,120,8,12866,True,False
7088,5212,1,2025-04-08,1,4,11,116,7,12870,True,False
7089,5214,1,2026-06-02,1,4,9,98,8,12873,True,False
7090,5215,1,2024-10-11,1,4,10,102,8,12874,True,False
7091,5217,1,2026-04-23,1,15,39,448,29,12881,True,False
7092,5217,1,2026-03-29,1,15,39,448,29,12882,True,False
7093,5217,1,2026-04-18,1,15,39,448,29,12883,True,False
7094,5218,1,2026-04-13,1,4,10,109,8,12884,True,False
7095,5219,1,2025-11-11,1,20,59,684,40,12885,True,False
7096,5219,2,2025-11-23,1,20,59,684,40,12886,True,False
7097,5220,1,2025-08-28,1,17,45,517,34,12887,True,False
7098,5220,1,2025-08-07,1,17,45,517,34,12888,True,False
7099,5221,2,2024-10-30,1,6,16,178,11,12889,True,False
7100,5221,2,2024-11-15,1,6,16,178,11,12890,True,False
7101,5221,1,2024-11-11,1,6,16,178,11,12891,True,False
7102,5222,1,2024-12-05,1,25,75,882,49,12892,True,False
7103,5223,1,2024-10-28,1,10,28,312,19,12893,True,False
7104,5224,1,2026-03-04,1,4,10,109,7,12895,True,True
7105,5225,2,2026-05-13,1,23,68,785,45,12897,True,False
7106,5226,1,2025-02-11,1,4,10,106,7,12898,True,False
7107,5227,2,2025-08-14,1,1,2,15,1,12899,True,False
7108,5228,1,2024-11-15,1,1,2,15,1,12901,True,False
7109,5230,2,2025-10-16,1,1,2,18,2,12906,True,False
7110,5231,1,2024-08-27,1,12,31,353,23,12907,True,False
7111,5231,1,2024-09-01,1,12,31,353,23,12908,True,False
7112,5231,1,2024-08-18,1,12,31,353,23,12909,True,False
7113,5232,1,2024-11-23,1,26,81,947,52,12910,True,False
7114,5233,1,2025-02-18,1,11,29,329,22,12912,True,False
7115,5233,1,2025-02-19,1,11,29,329,22,12913,True,False
7116,5235,1,2026-03-01,1,5,13,134,9,12916,True,False
7117,5235,1,2026-03-22,1,5,13,134,9,12917,True,False
7118,5237,2,2025-12-02,1,3,8,84,6,12920,True,False
7119,5237,1,2025-11-14,1,3,8,84,6,12921,True,False
7120,5238,1,2024-10-26,1,4,10,107,7,12922,True,False
7121,5238,2,2024-10-18,1,4,10,107,7,12923,True,False
7122,5240,1,2026-06-12,1,11,29,321,21,12927,True,False
7123,5240,1,2026-06-11,1,11,29,321,21,12928,True,True
7124,5241,1,2024-09-22,1,26,81,951,52,12930,True,False
7125,5241,1,2024-09-25,1,26,81,951,52,12931,True,False
7126,5242,1,2025-02-21,1,14,37,426,27,12932,True,False
7127,5244,1,2025-01-06,1,21,62,719,42,12935,True,False
7128,5247,1,2025-10-01,1,15,39,446,30,12940,True,False
7129,5247,1,2025-09-22,1,15,39,446,30,12941,True,False
7130,5248,1,2026-06-09,1,4,10,102,8,12942,True,False
7131,5248,1,2026-06-23,1,4,10,102,8,12943,True,False
7132,5248,1,2026-05-28,1,4,10,102,8,12944,True,False
7133,5249,1,2025-11-10,1,1,2,27,2,12948,True,False
7134,5250,2,2025-11-23,1,1,2,22,2,12949,True,False
7135,5251,1,2025-04-06,1,4,9,97,7,12953,True,True
7136,5252,1,2024-08-21,1,26,80,942,52,12955,True,False
7137,5252,2,2024-08-14,1,26,80,942,52,12957,True,False
7138,5253,1,2026-03-30,1,11,29,328,22,12960,True,False
7139,5254,2,2025-07-31,1,7,18,203,14,12962,True,False
7140,5255,1,2025-12-18,1,4,11,118,8,12963,True,False
7141,5256,1,2026-05-30,1,4,11,117,8,12964,True,False
7142,5257,1,2026-07-16,1,30,92,1066,60,12965,True,False
7143,5258,1,2026-02-06,1,5,14,144,10,12966,True,False
7144,5258,1,2026-02-12,1,5,14,144,10,12967,True,False
7145,5259,1,2026-06-24,1,4,11,120,7,12970,True,False
7146,5260,1,2025-02-27,1,2,4,40,3,12973,True,False
7147,5261,1,2024-07-25,1,3,8,91,6,12975,True,False
7148,5262,1,2024-12-02,1,21,61,713,42,12976,True,False
7149,5262,1,2024-11-15,1,21,61,713,42,12977,True,False
7150,5262,2,2024-11-20,1,21,61,713,42,12978,True,False
7151,5262,1,2024-11-05,1,21,61,713,42,12979,True,False
7152,5263,1,2025-12-20,1,15,40,459,29,12980,True,False
7153,5264,1,2025-07-25,1,22,65,759,43,12982,True,False
7154,5264,1,2025-07-14,1,22,65,759,43,12983,True,False
7155,5264,1,2025-08-11,1,22,65,759,43,12984,True,False
7156,5265,1,2026-02-09,1,23,69,796,46,12986,True,False
7157,5265,2,2026-02-09,1,23,69,796,46,12989,True,False
7158,5266,1,2026-01-19,1,1,1,1,1,12990,True,False
7159,5267,1,2025-09-06,1,5,14,151,9,12993,True,False
7160,5267,1,2025-09-22,1,5,14,151,9,12994,True,False
7161,5268,1,2026-03-27,1,4,9,98,8,12995,True,False
7162,5269,1,2024-08-01,1,4,9,99,7,12996,True,False
7163,5270,1,2025-11-18,1,15,40,456,29,12999,True,False
7164,5271,1,2025-05-24,1,3,5,58,5,13000,True,False
7165,5271,1,2025-05-09,1,3,5,58,5,13001,True,False
7166,5271,1,2025-05-12,1,3,5,58,5,13002,True,False
7167,5271,1,2025-05-16,1,3,5,58,5,13003,True,False
7168,5272,1,2024-12-24,1,30,92,1061,59,13004,True,False
7169,5272,1,2025-01-04,1,30,92,1061,59,13006,True,False
7170,5274,1,2024-12-19,1,14,37,429,28,13010,True,False
7171,5274,1,2024-12-12,1,14,37,429,28,13012,True,False
7172,5275,2,2026-02-18,1,25,75,869,49,13014,True,False
7173,5276,1,2025-05-12,1,4,11,120,8,13015,True,False
7174,5277,1,2025-03-27,1,15,39,446,30,13019,True,False
7175,5277,1,2025-03-24,1,15,39,446,30,13020,True,False
7176,5278,1,2024-09-06,1,4,11,117,8,13021,True,False
7177,5279,1,2025-04-30,1,4,9,101,8,13023,True,False
7178,5280,1,2026-01-04,1,1,1,8,2,13026,True,False
7179,5280,1,2025-12-29,1,1,1,8,2,13027,True,False
7180,5281,1,2026-04-12,1,21,62,722,41,13029,True,False
7181,5281,1,2026-04-17,1,21,62,722,41,13032,True,False
7182,5282,1,2024-10-30,1,1,1,3,1,13034,True,False
7183,5283,1,2024-10-23,1,1,2,26,1,13036,True,False
7184,5283,1,2024-10-13,1,1,2,26,1,13038,True,False
7185,5284,1,2026-01-24,1,4,10,108,7,13039,True,False
7186,5285,1,2026-03-03,1,4,10,105,7,13040,True,False
7187,5285,1,2026-02-25,1,4,10,105,7,13041,True,False
7188,5286,1,2026-06-26,1,13,33,370,26,13042,True,False
7189,5286,1,2026-06-28,1,13,33,370,26,13043,True,False
7190,5286,2,2026-06-02,1,13,33,370,26,13044,True,False
7191,5289,1,2025-11-13,1,3,7,79,6,13048,True,False
7192,5289,1,2025-11-03,1,3,7,79,6,13050,True,False
7193,5289,1,2025-11-08,1,3,7,79,6,13051,True,False
7194,5290,1,2025-02-16,1,4,9,98,8,13052,True,False
7195,5290,1,2025-01-30,1,4,9,98,8,13054,True,False
7196,5290,2,2025-01-30,1,4,9,98,8,13055,True,False
7197,5292,1,2025-10-29,1,4,9,98,7,13057,True,False
7198,5292,1,2025-10-30,1,4,9,98,7,13059,True,False
7199,5293,1,2025-10-03,1,9,22,248,18,13061,True,False
7200,5293,1,2025-10-20,1,9,22,248,18,13062,True,False
7201,5295,1,2025-05-03,1,4,10,109,8,13067,True,False
7202,5296,1,2025-05-27,1,20,57,661,39,13068,True,False
7203,5296,1,2025-05-17,1,20,57,661,39,13069,True,False
7204,5296,1,2025-06-04,1,20,57,661,39,13070,True,False
7205,5296,1,2025-05-17,1,20,57,661,39,13071,True,False
7206,5297,2,2024-10-31,1,15,39,444,29,13073,True,False
7207,5297,2,2024-10-29,1,15,39,444,29,13075,True,False
7208,5299,1,2025-12-23,1,29,90,1045,57,13077,True,False
7209,5299,1,2025-12-13,1,29,90,1045,57,13079,True,False
7210,5300,1,2026-03-27,1,12,31,347,23,13080,True,False
7211,5302,1,2024-11-08,1,22,65,760,43,13083,True,True
7212,5302,1,2024-11-12,1,22,65,760,43,13084,True,False
7213,5304,1,2026-04-22,1,4,10,110,8,13086,True,True
7214,5304,2,2026-04-21,1,4,10,110,8,13087,True,False
7215,5305,1,2025-03-16,1,3,6,74,5,13089,True,False
7216,5306,1,2025-08-15,1,25,76,889,49,13091,True,False
7217,5307,1,2025-12-16,1,14,37,428,28,13093,True,False
7218,5307,1,2025-11-26,1,14,37,428,28,13094,True,False
7219,5307,1,2025-12-25,1,14,37,428,28,13095,True,False
7220,5308,2,2024-10-22,1,3,7,80,5,13096,True,False
7221,5309,1,2025-08-16,1,19,52,608,38,13097,True,False
7222,5309,2,2025-08-19,1,19,52,608,38,13099,True,False
7223,5311,1,2025-02-25,1,1,2,24,2,13105,True,False
7224,5311,1,2025-02-28,1,1,2,24,2,13106,True,False
7225,5313,1,2025-11-03,1,4,11,116,8,13111,True,False
7226,5313,2,2025-11-09,1,4,11,116,8,13112,True,False
7227,5314,1,2025-01-04,1,17,44,507,34,13115,True,False
7228,5315,1,2025-06-18,1,4,11,118,8,13117,True,False
7229,5316,2,2026-07-16,1,4,11,118,8,13119,True,False
7230,5317,1,2025-01-20,1,13,35,398,26,13121,True,False
7231,5318,2,2025-06-16,1,19,56,655,38,13123,True,False
7232,5318,1,2025-06-24,1,19,56,655,38,13124,True,False
7233,5320,1,2024-10-03,1,1,2,20,2,13126,True,False
7234,5320,2,2024-09-22,1,1,2,20,2,13128,True,False
7235,5322,1,2025-10-29,1,21,61,710,41,13130,True,False
7236,5322,1,2025-10-18,1,21,61,710,41,13131,True,False
7237,5323,1,2025-04-02,1,1,1,4,2,13132,True,False
7238,5323,1,2025-03-13,1,1,1,4,2,13133,True,False
7239,5323,2,2025-04-02,1,1,1,4,2,13135,True,False
7240,5324,1,2024-12-01,1,4,9,94,7,13136,True,False
7241,5324,2,2024-12-07,1,4,9,94,7,13137,True,False
7242,5324,1,2024-12-04,1,4,9,94,7,13138,True,False
7243,5325,1,2025-06-30,1,10,27,297,19,13140,True,False
7244,5327,1,2026-04-11,1,22,64,745,43,13143,True,False
7245,5329,1,2025-03-09,1,16,42,491,32,13146,True,False
7246,5329,1,2025-02-25,1,16,42,491,32,13147,True,False
7247,5329,1,2025-02-24,1,16,42,491,32,13148,True,False
7248,5330,1,2026-03-11,1,30,91,1050,60,13149,True,False
7249,5330,2,2026-03-27,1,30,91,1050,60,13150,True,False
7250,5330,1,2026-04-03,1,30,91,1050,60,13151,True,False
7251,5331,1,2024-09-28,1,2,4,45,4,13153,True,False
7252,5332,1,2025-07-07,1,8,21,229,15,13156,True,False
7253,5332,1,2025-07-20,1,8,21,229,15,13157,True,False
7254,5333,1,2025-04-06,1,1,1,3,1,13158,True,True
7255,5333,1,2025-04-05,1,1,1,3,1,13159,True,False
7256,5333,1,2025-05-01,1,1,1,3,1,13160,True,False
7257,5333,1,2025-04-24,1,1,1,3,1,13161,True,False
7258,5335,1,2024-11-16,1,3,7,83,6,13164,True,False
7259,5336,1,2026-06-02,1,4,10,110,7,13166,True,False
7260,5336,1,2026-06-04,1,4,10,110,7,13167,True,False
7261,5336,2,2026-06-06,1,4,10,110,7,13168,True,False
7262,5337,1,2026-01-24,1,12,32,363,24,13169,True,False
7263,5337,1,2026-01-30,1,12,32,363,24,13171,True,False
7264,5340,1,2024-09-27,1,1,2,27,2,13176,True,False
7265,5340,1,2024-10-08,1,1,2,27,2,13177,True,False
7266,5340,1,2024-09-25,1,1,2,27,2,13178,True,False
7267,5341,1,2025-08-11,1,4,10,108,8,13181,True,False
7268,5342,1,2026-02-07,1,26,81,948,51,13182,True,False
7269,5342,1,2026-01-24,1,26,81,948,51,13183,True,False
7270,5343,1,2026-06-16,1,28,86,999,55,13184,True,False
7271,5343,1,2026-06-13,1,28,86,999,55,13185,True,False
7272,5343,1,2026-06-03,1,28,86,999,55,13186,True,True
7273,5343,1,2026-06-11,1,28,86,999,55,13187,True,False
7274,5344,1,2025-09-30,1,24,74,863,47,13188,True,False
7275,5344,1,2025-09-22,1,24,74,863,47,13189,True,False
7276,5345,2,2025-04-11,1,4,9,95,8,13190,True,False
7277,5345,1,2025-03-27,1,4,9,95,8,13191,True,False
7278,5345,1,2025-04-06,1,4,9,95,8,13193,True,False
7279,5346,1,2025-07-15,1,12,31,354,24,13194,True,False
7280,5347,1,2024-11-27,1,4,9,98,8,13195,True,False
7281,5347,2,2024-11-27,1,4,9,98,8,13196,True,False
7282,5348,2,2026-05-31,1,10,28,311,19,13198,True,False
7283,5349,1,2026-03-05,1,4,11,116,7,13199,True,False
7284,5349,1,2026-03-05,1,4,11,116,7,13200,True,False
7285,5349,1,2026-03-03,1,4,11,116,7,13202,True,False
7286,5351,1,2024-12-23,1,14,36,402,27,13204,True,False
7287,5352,1,2026-05-25,1,12,32,360,24,13205,True,False
7288,5353,1,2026-02-28,1,27,84,981,53,13207,True,False
7289,5354,1,2026-02-06,1,4,9,99,8,13209,True,False
7290,5354,2,2026-01-25,1,4,9,99,8,13210,True,False
7291,5356,1,2024-10-07,1,4,10,105,7,13213,True,False
7292,5358,1,2026-03-28,1,20,57,670,40,13216,True,False
7293,5361,1,2025-08-08,1,14,38,432,28,13220,True,False
7294,5361,1,2025-08-05,1,14,38,432,28,13221,True,False
7295,5362,1,2025-12-28,1,28,87,1006,55,13224,True,False
7296,5363,1,2026-06-09,1,4,10,102,7,13225,True,False
7297,5364,1,2026-05-23,1,4,9,99,8,13226,True,False
7298,5364,1,2026-05-10,1,4,9,99,8,13227,True,False
7299,5366,2,2025-07-24,1,9,23,259,17,13231,True,False
7300,5366,1,2025-07-25,1,9,23,259,17,13232,True,False
7301,5366,1,2025-07-01,1,9,23,259,17,13233,True,False
7302,5368,1,2024-12-12,1,1,1,10,2,13238,True,False
7303,5370,1,2025-10-13,1,4,9,99,8,13244,True,False
7304,5371,1,2024-09-13,1,18,51,590,35,13247,True,False
7305,5372,1,2025-01-08,1,16,42,488,32,13248,True,False
7306,5372,2,2024-12-18,1,16,42,488,32,13249,True,False
7307,5372,2,2024-12-17,1,16,42,488,32,13250,True,False
7308,5373,1,2026-05-29,1,4,9,93,7,13252,True,False
7309,5373,2,2026-05-16,1,4,9,93,7,13253,True,False
7310,5373,1,2026-05-14,1,4,9,93,7,13254,True,False
7311,5374,1,2026-03-13,1,4,9,101,7,13255,True,False
7312,5374,1,2026-02-15,1,4,9,101,7,13256,True,False
7313,5375,1,2025-05-28,1,20,60,698,39,13258,True,False
7314,5375,1,2025-05-22,1,20,60,698,39,13259,True,False
7315,5376,1,2025-05-11,1,28,86,1002,55,13260,True,False
7316,5377,1,2025-06-01,1,29,89,1029,58,13262,True,False
7317,5378,2,2025-11-21,1,24,72,840,47,13263,True,False
7318,5378,1,2025-11-17,1,24,72,840,47,13264,True,False
7319,5378,1,2025-11-23,1,24,72,840,47,13265,True,False
7320,5379,2,2025-09-23,1,26,79,929,51,13267,True,False
7321,5380,1,2026-07-18,1,4,10,106,8,13268,True,False
7322,5381,1,2025-03-07,1,16,43,504,32,13270,True,False
7323,5384,2,2025-05-16,1,4,11,119,7,13276,True,False
7324,5384,1,2025-05-20,1,4,11,119,7,13277,True,True
7325,5387,1,2026-02-26,1,4,10,106,7,13282,True,False
7326,5388,1,2024-08-30,1,6,15,159,11,13283,True,False
7327,5390,1,2026-01-11,1,2,3,33,4,13285,True,False
7328,5390,1,2025-12-27,1,2,3,33,4,13286,True,False
7329,5390,1,2026-01-24,1,2,3,33,4,13287,True,False
7330,5391,2,2025-03-07,1,26,79,925,52,13289,True,False
7331,5391,1,2025-03-15,1,26,79,925,52,13290,True,False
7332,5391,1,2025-03-10,1,26,79,925,52,13291,True,False
7333,5392,1,2026-02-12,1,25,78,907,50,13292,True,False
7334,5393,1,2026-06-28,1,15,39,447,30,13293,True,False
7335,5394,2,2024-10-14,1,26,80,939,51,13295,True,False
7336,5394,1,2024-09-30,1,26,80,939,51,13296,True,False
7337,5395,2,2025-12-29,1,4,10,108,7,13299,True,True
7338,5395,2,2026-01-01,1,4,10,108,7,13300,True,False
7339,5395,1,2025-12-16,1,4,10,108,7,13301,True,False
7340,5395,1,2025-12-15,1,4,10,108,7,13302,True,False
7341,5397,1,2025-04-15,1,4,11,114,8,13306,True,False
7342,5397,1,2025-03-25,1,4,11,114,8,13307,True,False
7343,5398,1,2025-09-02,1,4,11,119,7,13310,True,False
7344,5399,1,2025-12-02,1,21,61,711,41,13311,True,False
7345,5399,1,2025-11-24,1,21,61,711,41,13313,True,False
7346,5401,1,2025-08-13,1,16,41,471,31,13316,True,False
7347,5402,1,2025-02-25,1,1,1,14,2,13317,True,False
7348,5403,1,2024-12-14,1,7,19,214,14,13318,True,False
7349,5403,2,2024-12-05,1,7,19,214,14,13321,True,False
7350,5404,2,2025-09-18,1,7,19,215,13,13322,True,False
7351,5404,1,2025-09-14,1,7,19,215,13,13324,True,False
7352,5405,2,2025-10-12,1,25,75,871,49,13326,True,False
7353,5406,1,2026-01-07,1,4,10,109,8,13327,True,False
7354,5407,2,2024-10-22,1,12,32,360,24,13330,True,False
7355,5407,1,2024-11-02,1,12,32,360,24,13331,True,False
7356,5408,1,2026-07-13,1,6,16,172,12,13332,True,False
7357,5408,2,2026-07-18,1,6,16,172,12,13333,True,False
7358,5409,1,2025-03-26,1,5,14,151,10,13335,True,False
7359,5411,2,2024-08-09,1,21,62,719,42,13339,True,False
7360,5411,1,2024-08-11,1,21,62,719,42,13340,True,False
7361,5411,2,2024-08-28,1,21,62,719,42,13341,True,False
7362,5412,1,2026-02-26,1,4,9,96,7,13342,True,False
7363,5413,1,2025-11-29,1,4,9,101,8,13346,True,False
7364,5413,1,2025-11-15,1,4,9,101,8,13348,True,False
7365,5414,1,2026-01-05,1,28,85,994,56,13349,True,False
7366,5415,1,2024-12-11,1,13,34,379,26,13351,True,False
7367,5415,2,2024-12-24,1,13,34,379,26,13352,True,False
7368,5415,1,2024-12-06,1,13,34,379,26,13353,True,False
7369,5415,1,2024-12-23,1,13,34,379,26,13354,True,False
7370,5416,2,2024-09-10,1,12,31,357,24,13356,True,False
7371,5417,2,2026-07-06,1,28,86,996,56,13358,True,False
7372,5417,1,2026-07-15,1,28,86,996,56,13360,True,False
7373,5419,1,2025-01-14,1,4,9,96,8,13365,True,False
7374,5421,1,2025-11-07,1,2,3,32,3,13371,True,False
7375,5422,1,2025-11-28,1,4,11,116,8,13373,True,True
7376,5422,1,2025-12-08,1,4,11,116,8,13375,True,False
7377,5422,1,2025-11-30,1,4,11,116,8,13376,True,False
7378,5423,2,2025-02-20,1,4,9,94,8,13378,True,False
7379,5423,1,2025-03-06,1,4,9,94,8,13379,True,False
7380,5424,1,2026-01-06,1,1,2,19,2,13380,True,False
7381,5425,1,2026-06-24,1,4,11,117,7,13384,True,False
7382,5425,1,2026-06-21,1,4,11,117,7,13385,True,False
7383,5427,1,2025-05-17,1,14,38,437,27,13387,True,False
7384,5428,1,2025-11-06,1,12,32,363,23,13389,True,False
7385,5428,1,2025-11-24,1,12,32,363,23,13391,True,False
7386,5429,1,2025-10-09,1,7,18,201,14,13392,True,False
7387,5430,1,2026-04-26,1,4,9,93,7,13393,True,False
7388,5430,2,2026-04-21,1,4,9,93,7,13395,True,False
7389,5433,1,2026-03-14,1,4,10,111,8,13399,True,False
7390,5435,1,2026-02-09,1,4,11,119,8,13402,True,False
7391,5436,1,2026-07-19,1,4,10,102,7,13406,True,False
7392,5436,1,2026-07-25,1,4,10,102,7,13407,True,False
7393,5437,1,2026-02-03,1,22,65,762,44,13409,True,False
7394,5437,1,2026-01-28,1,22,65,762,44,13410,True,False
7395,5439,1,2025-09-27,1,7,18,193,13,13413,True,False
7396,5439,1,2025-09-13,1,7,18,193,13,13415,True,False
7397,5441,2,2025-02-02,1,10,28,307,19,13417,True,False
7398,5442,2,2026-02-03,1,4,9,96,8,13419,True,False
7399,5442,1,2026-01-16,1,4,9,96,8,13421,True,False
7400,5442,1,2026-01-05,1,4,9,96,8,13422,True,False
7401,5443,1,2026-02-10,1,22,63,733,44,13423,True,False
7402,5443,1,2026-02-10,1,22,63,733,44,13425,True,False
7403,5444,2,2025-11-07,1,15,40,459,29,13428,True,False
7404,5444,1,2025-11-11,1,15,40,459,29,13429,True,False
7405,5445,2,2025-06-20,1,4,9,94,7,13430,True,False
7406,5445,1,2025-06-25,1,4,9,94,7,13431,True,False
7407,5446,1,2024-10-10,1,28,86,1004,55,13433,True,False
7408,5446,1,2024-10-10,1,28,86,1004,55,13434,True,False
7409,5448,1,2025-06-04,1,24,72,839,47,13437,True,False
7410,5449,1,2026-01-19,1,17,44,515,33,13440,True,False
7411,5449,1,2026-01-18,1,17,44,515,33,13442,True,False
7412,5449,1,2026-01-27,1,17,44,515,33,13443,True,False
7413,5453,1,2026-06-01,1,24,74,859,48,13450,True,False
7414,5453,2,2026-06-20,1,24,74,859,48,13452,True,False
7415,5454,1,2026-01-13,1,3,6,66,5,13455,True,False
7416,5454,1,2026-01-21,1,3,6,66,5,13456,True,False
7417,5455,1,2025-12-15,1,4,9,93,7,13457,True,False
7418,5455,1,2026-01-01,1,4,9,93,7,13460,True,False
7419,5456,1,2024-12-18,1,4,9,97,7,13461,True,False
7420,5457,1,2025-09-11,1,25,78,906,49,13462,True,False
7421,5457,2,2025-09-22,1,25,78,906,49,13463,True,False
7422,5457,1,2025-09-10,1,25,78,906,49,13464,True,False
7423,5458,1,2025-01-30,1,4,11,115,7,13465,True,False
7424,5458,1,2025-01-30,1,4,11,115,7,13466,True,False
7425,5459,2,2024-12-13,1,1,2,19,1,13467,True,False
7426,5460,1,2024-10-22,1,20,59,687,39,13468,True,False
7427,5460,1,2024-10-09,1,20,59,687,39,13470,True,False
7428,5462,1,2026-04-30,1,4,9,100,8,13472,True,False
7429,5462,1,2026-05-14,1,4,9,100,8,13473,True,False
7430,5462,1,2026-05-11,1,4,9,100,8,13474,True,False
7431,5463,2,2025-10-03,1,4,11,119,8,13477,True,False
7432,5463,1,2025-09-21,1,4,11,119,8,13478,True,False
7433,5465,1,2026-02-26,1,4,10,107,7,13481,True,False
7434,5466,1,2024-11-03,1,1,1,2,2,13482,True,False
7435,5466,1,2024-10-14,1,1,1,2,2,13483,True,False
7436,5467,1,2025-08-27,1,4,9,97,7,13485,True,False
7437,5467,1,2025-08-12,1,4,9,97,7,13486,True,False
7438,5468,1,2026-06-08,1,4,9,96,8,13487,True,False
7439,5468,1,2026-05-28,1,4,9,96,8,13488,True,False
7440,5470,1,2025-04-18,1,4,11,112,8,13492,True,False
7441,5470,1,2025-03-30,1,4,11,112,8,13493,True,False
7442,5471,1,2025-09-15,1,11,30,337,21,13494,True,False
7443,5472,1,2025-10-14,1,27,84,979,54,13496,True,False
7444,5473,1,2025-08-24,1,1,2,16,1,13500,True,False
7445,5474,1,2024-10-11,1,28,88,1027,55,13501,True,False
7446,5475,1,2025-12-20,1,12,31,359,23,13505,True,False
7447,5476,1,2025-03-30,1,4,9,99,7,13506,True,False
7448,5476,1,2025-03-14,1,4,9,99,7,13507,True,False
7449,5476,2,2025-03-25,1,4,9,99,7,13508,True,False
7450,5476,1,2025-03-20,1,4,9,99,7,13509,True,False
7451,5477,1,2025-03-29,1,9,23,256,18,13510,True,False
7452,5478,1,2026-06-29,1,4,9,95,8,13512,True,False
7453,5478,1,2026-07-15,1,4,9,95,8,13513,True,False
7454,5478,1,2026-07-24,1,4,9,95,8,13514,True,False
7455,5479,1,2025-02-03,1,4,10,102,8,13517,True,False
7456,5479,1,2025-02-10,1,4,10,102,8,13519,True,False
7457,5480,2,2026-06-12,1,4,10,102,7,13520,True,False
7458,5480,1,2026-06-12,1,4,10,102,7,13521,True,False
7459,5480,1,2026-05-22,1,4,10,102,7,13522,True,False
7460,5481,1,2024-10-12,1,9,23,257,17,13525,True,False
7461,5482,1,2025-12-22,1,4,9,99,8,13526,True,False
7462,5483,1,2025-02-16,1,5,12,131,10,13527,True,False
7463,5483,1,2025-02-16,1,5,12,131,10,13528,True,False
7464,5484,1,2025-01-01,1,7,19,210,13,13529,True,False
7465,5485,1,2026-06-11,1,14,37,429,27,13531,True,False
7466,5485,1,2026-06-09,1,14,37,429,27,13532,True,False
7467,5485,1,2026-06-16,1,14,37,429,27,13533,True,False
7468,5486,1,2024-09-10,1,24,71,826,48,13535,True,False
7469,5487,1,2024-12-27,1,4,10,110,8,13536,True,False
7470,5487,1,2025-01-11,1,4,10,110,8,13538,True,False
7471,5488,1,2025-10-08,1,13,35,394,25,13540,True,False
7472,5489,2,2025-06-22,1,25,78,905,49,13544,True,False
7473,5490,1,2025-07-25,1,26,79,920,52,13546,True,False
7474,5490,1,2025-07-27,1,26,79,920,52,13547,True,False
7475,5493,1,2026-05-30,1,4,10,106,8,13553,True,False
